"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
202.89,7.5001e+07,1.7,17306,1.8602e-11,0,1.4999e+06,-1.0534e-14,569.84,1,0.036,0.036,0.25,0
202.89,7.5001e+07,1.7,17306,1.9415e-11,0,1.4999e+06,-1.0661e-14,569.84,1,0.037,0.037,0.25,0
202.89,7.5001e+07,1.7,17306,1.9788e-11,0,1.4999e+06,-1.1223e-14,569.84,1,0.038,0.038,0.25,0
202.89,7.5001e+07,1.7,17306,2.0161e-11,0,1.4999e+06,-1.1786e-14,569.84,1,0.039,0.039,0.25,0
202.89,7.5001e+07,1.7,17306,2.0534e-11,0,1.4999e+06,-1.2348e-14,569.84,1,0.04,0.04,0.25,0
202.89,7.5001e+07,1.7,17306,2.0906e-11,0,1.4999e+06,-1.2911e-14,569.84,1,0.041,0.041,0.25,0
202.89,7.5001e+07,1.7,17306,2.1279e-11,0,1.4999e+06,-1.3473e-14,569.84,1,0.042,0.042,0.25,0
202.89,7.5001e+07,1.7,17306,2.1652e-11,0,1.4999e+06,-1.4036e-14,569.84,1,0.043,0.043,0.25,0
202.89,7.5001e+07,1.7,17306,2.2025e-11,0,1.4999e+06,-1.4598e-14,569.84,1,0.044,0.044,0.25,0
202.89,7.5001e+07,1.7,17306,2.2398e-11,0,1.4999e+06,-1.5161e-14,569.84,1,0.045,0.045,0.25,0
202.89,7.5001e+07,1.7,17306,2.2771e-11,0,1.4999e+06,-1.5723e-14,569.84,1,0.046,0.046,0.25,0
202.89,7.5001e+07,1.7,17306,2.3144e-11,0,1.4999e+06,-1.6286e-14,569.84,1,0.047,0.047,0.25,0
202.89,7.5001e+07,1.7,17306,2.3517e-11,0,1.4999e+06,-1.6848e-14,569.84,1,0.048,0.048,0.25,0
202.89,7.5001e+07,1.7,17306,2.389e-11,0,1.4999e+06,-1.7411e-14,569.84,1,0.049,0.049,0.25,0
202.89,7.5001e+07,1.7,17306,2.4263e-11,0,1.4999e+06,-1.7973e-14,569.84,1,0.05,0.05,0.25,0
202.89,7.5001e+07,1.7,17306,2.4636e-11,0,1.4999e+06,-1.8536e-14,569.84,1,0.051,0.051,0.25,0
202.89,7.5001e+07,1.7,17306,2.5066e-11,0,1.4999e+06,-1.86e-14,569.84,1,0.052,0.052,0.25,0
202.89,7.5001e+07,1.7,17306,2.5071e-11,0,1.4999e+06,-1.8219e-14,569.84,1,0.053,0.053,0.25,0
202.89,7.5001e+07,1.7,17306,2.5076e-11,0,1.4999e+06,-1.7838e-14,569.84,1,0.054,0.054,0.25,0
202.89,7.5001e+07,1.7,17306,2.508e-11,0,1.4999e+06,-1.7457e-14,569.84,1,0.055,0.055,0.25,0
202.89,7.5001e+07,1.7,17306,2.5085e-11,0,1.4999e+06,-1.7076e-14,569.84,1,0.056,0.056,0.25,0
202.89,7.5001e+07,1.7,17306,2.509e-11,0,1.4999e+06,-1.6695e-14,569.84,1,0.057,0.057,0.25,0
202.89,7.5001e+07,1.7,17306,2.5095e-11,0,1.4999e+06,-1.6314e-14,569.84,1,0.058,0.058,0.25,0
202.89,7.5001e+07,1.7,17306,2.51e-11,0,1.4999e+06,-1.5933e-14,569.84,1,0.059,0.059,0.25,0
202.89,7.5001e+07,1.7,17306,2.5105e-11,0,1.4999e+06,-1.5552e-14,569.84,1,0.06,0.06,0.25,0
202.89,7.5001e+07,1.7,17306,2.5109e-11,0,1.4999e+06,-1.5172e-14,569.84,1,0.061,0.061,0.25,0
202.89,7.5001e+07,1.7,17306,2.5114e-11,0,1.4999e+06,-1.4791e-14,569.84,1,0.062,0.062,0.25,0
202.89,7.5001e+07,1.7,17306,2.5119e-11,0,1.4999e+06,-1.441e-14,569.84,1,0.063,0.063,0.25,0
202.89,7.5001e+07,1.7,17306,2.5124e-11,0,1.4999e+06,-1.4029e-14,569.84,1,0.064,0.064,0.25,0
202.89,7.5001e+07,1.7,17306,2.5129e-11,0,1.4999e+06,-1.3648e-14,569.84,1,0.065,0.065,0.25,0
202.89,7.5001e+07,1.7,17306,2.5134e-11,0,1.4999e+06,-1.3267e-14,569.84,1,0.066,0.066,0.25,0
202.89,7.5001e+07,1.7,17306,2.5138e-11,0,1.4999e+06,-1.2886e-14,569.84,1,0.067,0.067,0.25,0
202.89,7.5001e+07,1.7,17306,2.5143e-11,0,1.4999e+06,-1.2505e-14,569.84,1,0.068,0.068,0.25,0
202.89,7.5001e+07,1.7,17306,2.2773e-11,0,1.4999e+06,-1.2816e-14,569.84,1,0.069,0.069,0.25,0
202.89,7.5001e+07,1.7,17306,2.0253e-11,0,1.4999e+06,-1.3164e-14,569.84,1,0.07,0.07,0.25,0
202.89,7.5001e+07,1.7,17306,1.8261e-11,0,1.4999e+06,-1.3225e-14,569.84,1,0.071,0.071,0.25,0
202.89,7.5001e+07,1.7,17306,1.6268e-11,0,1.4999e+06,-1.3286e-14,569.84,1,0.072,0.072,0.25,0
202.89,7.5001e+07,1.7,17306,1.4275e-11,0,1.4999e+06,-1.3348e-14,569.84,1,0.073,0.073,0.25,0
202.89,7.5001e+07,1.7,17306,1.2282e-11,0,1.4999e+06,-1.3409e-14,569.84,1,0.074,0.074,0.25,0
202.89,7.5001e+07,1.7,17306,1.029e-11,0,1.4999e+06,-1.347e-14,569.84,1,0.075,0.075,0.25,0
202.89,7.5001e+07,1.7,17306,8.297e-12,0,1.4999e+06,-1.3532e-14,569.84,1,0.076,0.076,0.25,0
202.89,7.5001e+07,1.7,17306,6.3043e-12,0,1.4999e+06,-1.3593e-14,569.84,1,0.077,0.077,0.25,0
202.89,7.5001e+07,1.7,17306,4.3116e-12,0,1.4999e+06,-1.3654e-14,569.84,1,0.078,0.078,0.25,0
202.89,7.5001e+07,1.7,17306,2.3189e-12,0,1.4999e+06,-1.3716e-14,569.84,1,0.079,0.079,0.25,0
202.89,7.5001e+07,1.7,17306,3.262e-13,0,1.4999e+06,-1.3777e-14,569.84,1,0.08,0.08,0.25,0
202.89,7.5001e+07,1.7,17306,-1.6665e-12,0,1.4999e+06,-1.3838e-14,569.84,1,0.081,0.081,0.25,0
202.89,7.5001e+07,1.7,17306,-3.6592e-12,0,1.4999e+06,-1.3899e-14,569.84,1,0.082,0.082,0.25,0
202.89,7.5001e+07,1.7,17306,-5.6519e-12,0,1.4999e+06,-1.3961e-14,569.84,1,0.083,0.083,0.25,0
202.89,7.5001e+07,1.7,17306,-7.6446e-12,0,1.4999e+06,-1.4022e-14,569.84,1,0.084,0.084,0.25,0
202.89,7.5001e+07,1.7,17306,-9.6373e-12,0,1.4999e+06,-1.4083e-14,569.84,1,0.085,0.085,0.25,0
202.89,7.5001e+07,1.7,17306,-1.163e-11,0,1.4999e+06,-1.4145e-14,569.84,1,0.086,0.086,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3623e-11,0,1.4999e+06,-1.4206e-14,569.84,1,0.087,0.087,0.25,0
202.89,7.5001e+07,1.7,17306,-1.5615e-11,0,1.4999e+06,-1.4267e-14,569.84,1,0.088,0.088,0.25,0
202.89,7.5001e+07,1.7,17306,-1.522e-11,0,1.4999e+06,-1.442e-14,569.84,1,0.089,0.089,0.25,0
202.89,7.5001e+07,1.7,17306,-1.4718e-11,0,1.4999e+06,-1.4576e-14,569.84,1,0.09,0.09,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3312e-11,0,1.4999e+06,-1.4544e-14,569.84,1,0.091,0.091,0.25,0
202.89,7.5001e+07,1.7,17306,-1.1613e-11,0,1.4999e+06,-1.4452e-14,569.84,1,0.092,0.092,0.25,0
202.89,7.5001e+07,1.7,17306,-9.9136e-12,0,1.4999e+06,-1.4359e-14,569.84,1,0.093,0.093,0.25,0
202.89,7.5001e+07,1.7,17306,-8.2143e-12,0,1.4999e+06,-1.4266e-14,569.84,1,0.094,0.094,0.25,0
202.89,7.5001e+07,1.7,17306,-6.515e-12,0,1.4999e+06,-1.4173e-14,569.84,1,0.095,0.095,0.25,0
202.89,7.5001e+07,1.7,17306,-4.8157e-12,0,1.4999e+06,-1.408e-14,569.84,1,0.096,0.096,0.25,0
202.89,7.5001e+07,1.7,17306,-3.1165e-12,0,1.4999e+06,-1.3988e-14,569.84,1,0.097,0.097,0.25,0
202.89,7.5001e+07,1.7,17306,-1.4172e-12,0,1.4999e+06,-1.3895e-14,569.84,1,0.098,0.098,0.25,0
202.89,7.5001e+07,1.7,17306,2.8212e-13,0,1.4999e+06,-1.3802e-14,569.84,1,0.099,0.099,0.25,0
202.89,7.5001e+07,1.7,17306,1.9814e-12,0,1.4999e+06,-1.3709e-14,569.84,1,0.1,0.1,0.25,0
202.89,7.5001e+07,1.7,17306,3.6807e-12,0,1.4999e+06,-1.3616e-14,569.84,1,0.101,0.101,0.25,0
202.89,7.5001e+07,1.7,17306,5.38e-12,0,1.4999e+06,-1.3524e-14,569.84,1,0.102,0.102,0.25,0
202.89,7.5001e+07,1.7,17306,7.0793e-12,0,1.4999e+06,-1.3431e-14,569.84,1,0.103,0.103,0.25,0
202.89,7.5001e+07,1.7,17306,8.7786e-12,0,1.4999e+06,-1.3338e-14,569.84,1,0.104,0.104,0.25,0
202.89,7.5001e+07,1.7,17306,1.0478e-11,0,1.4999e+06,-1.3245e-14,569.84,1,0.105,0.105,0.25,0
202.89,7.5001e+07,1.7,17306,1.2177e-11,0,1.4999e+06,-1.3153e-14,569.84,1,0.106,0.106,0.25,0
202.89,7.5001e+07,1.7,17306,1.3876e-11,0,1.4999e+06,-1.306e-14,569.84,1,0.107,0.107,0.25,0
202.89,7.5001e+07,1.7,17306,1.5576e-11,0,1.4999e+06,-1.2967e-14,569.84,1,0.108,0.108,0.25,0
202.89,7.5001e+07,1.7,17306,1.4814e-11,0,1.4999e+06,-1.2755e-14,569.84,1,0.109,0.109,0.25,0
202.89,7.5001e+07,1.7,17306,1.2931e-11,0,1.4999e+06,-1.249e-14,569.84,1,0.11,0.11,0.25,0
202.89,7.5001e+07,1.7,17306,6.0572e-12,0,1.4999e+06,-1.205e-14,569.84,1,0.111,0.111,0.25,0
202.89,7.5001e+07,1.7,17306,-7.8602e-12,0,1.4999e+06,-1.1364e-14,569.84,1,0.112,0.112,0.25,0
202.89,7.5001e+07,1.7,17306,-2.1777e-11,0,1.4999e+06,-1.0679e-14,569.84,1,0.113,0.113,0.25,0
202.89,7.5001e+07,1.7,17306,-3.5695e-11,0,1.4999e+06,-9.9932e-15,569.84,1,0.114,0.114,0.25,0
202.89,7.5001e+07,1.7,17306,-4.9612e-11,0,1.4999e+06,-9.3077e-15,569.84,1,0.115,0.115,0.25,0
202.89,7.5001e+07,1.7,17306,-6.3529e-11,0,1.4999e+06,-8.6222e-15,569.84,1,0.116,0.116,0.25,0
202.89,7.5001e+07,1.7,17306,-7.7447e-11,0,1.4999e+06,-7.9367e-15,569.84,1,0.117,0.117,0.25,0
202.89,7.5001e+07,1.7,17306,-9.1364e-11,0,1.4999e+06,-7.2512e-15,569.84,1,0.118,0.118,0.25,0
202.89,7.5001e+07,1.7,17306,-1.0528e-10,0,1.4999e+06,-6.5656e-15,569.84,1,0.119,0.119,0.25,0
202.89,7.5001e+07,1.7,17306,-1.192e-10,0,1.4999e+06,-5.8801e-15,569.84,1,0.12,0.12,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3312e-10,0,1.4999e+06,-5.1946e-15,569.84,1,0.121,0.121,0.25,0
202.89,7.5001e+07,1.7,17306,-1.4703e-10,0,1.4999e+06,-4.5091e-15,569.84,1,0.122,0.122,0.25,0
202.89,7.5001e+07,1.7,17306,-1.6095e-10,0,1.4999e+06,-3.8236e-15,569.84,1,0.123,0.123,0.25,0
202.89,7.5001e+07,1.7,17306,-1.7487e-10,0,1.4999e+06,-3.1381e-15,569.84,1,0.124,0.124,0.25,0
202.89,7.5001e+07,1.7,17306,-1.8879e-10,0,1.4999e+06,-2.4526e-15,569.84,1,0.125,0.125,0.25,0
202.89,7.5001e+07,1.7,17306,-2.027e-10,0,1.4999e+06,-1.7671e-15,569.84,1,0.126,0.126,0.25,0
202.89,7.5001e+07,1.7,17306,-2.1662e-10,0,1.4999e+06,-1.0815e-15,569.84,1,0.127,0.127,0.25,0
202.89,7.5001e+07,1.7,17306,-2.3054e-10,0,1.4999e+06,-3.9603e-16,569.84,1,0.128,0.128,0.25,0
202.89,7.5001e+07,1.7,17306,-2.3134e-10,0,1.4999e+06,-1.2718e-16,569.84,1,0.129,0.129,0.25,0
202.89,7.5001e+07,1.7,17306,-2.1043e-10,0,1.4999e+06,-5.4823e-16,569.84,1,0.13,0.13,0.25,0
202.89,7.5001e+07,1.7,17306,-1.746e-10,0,1.4999e+06,-1.2332e-15,569.84,1,0.131,0.131,0.25,0
202.89,7.5001e+07,1.7,17306,-7.6942e-11,0,1.4999e+06,-3.0115e-15,569.84,1,0.132,0.132,0.25,0
202.89,7.5001e+07,1.7,17306,2.0713e-11,0,1.4999e+06,-4.7899e-15,569.84,1,0.133,0.133,0.25,0
202.89,7.5001e+07,1.7,17306,1.1837e-10,0,1.4999e+06,-6.5682e-15,569.84,1,0.134,0.134,0.25,0
202.89,7.5001e+07,1.7,17306,2.1602e-10,0,1.4999e+06,-8.3466e-15,569.84,1,0.135,0.135,0.25,0
202.89,7.5001e+07,1.7,17306,3.1368e-10,0,1.4999e+06,-1.0125e-14,569.84,1,0.136,0.136,0.25,0
202.89,7.5001e+07,1.7,17306,4.1133e-10,0,1.4999e+06,-1.1903e-14,569.84,1,0.137,0.137,0.25,0
202.89,7.5001e+07,1.7,17306,5.0899e-10,0,1.4999e+06,-1.3682e-14,569.84,1,0.138,0.138,0.25,0
202.89,7.5001e+07,1.7,17306,6.0664e-10,0,1.4999e+06,-1.546e-14,569.84,1,0.139,0.139,0.25,0
202.89,7.5001e+07,1.7,17306,7.043e-10,0,1.4999e+06,-1.7238e-14,569.84,1,0.14,0.14,0.25,0
202.89,7.5001e+07,1.7,17306,8.0195e-10,0,1.4999e+06,-1.9017e-14,569.84,1,0.141,0.141,0.25,0
202.89,7.5001e+07,1.7,17306,8.9961e-10,0,1.4999e+06,-2.0795e-14,569.84,1,0.142,0.142,0.25,0
202.89,7.5001e+07,1.7,17306,9.9727e-10,0,1.4999e+06,-2.2573e-14,569.84,1,0.143,0.143,0.25,0
202.89,7.5001e+07,1.7,17306,1.0949e-09,0,1.4999e+06,-2.4352e-14,569.84,1,0.144,0.144,0.25,0
202.89,7.5001e+07,1.7,17306,1.1926e-09,0,1.4999e+06,-2.613e-14,569.84,1,0.145,0.145,0.25,0
202.89,7.5001e+07,1.7,17306,1.2902e-09,0,1.4999e+06,-2.7908e-14,569.84,1,0.146,0.146,0.25,0
202.89,7.5001e+07,1.7,17306,1.3879e-09,0,1.4999e+06,-2.9687e-14,569.84,1,0.147,0.147,0.25,0
202.89,7.5001e+07,1.7,17306,1.4855e-09,0,1.4999e+06,-3.1465e-14,569.84,1,0.148,0.148,0.25,0
202.89,7.5001e+07,1.7,17306,1.5522e-09,0,1.4999e+06,-3.2013e-14,569.84,1,0.149,0.149,0.25,0
202.89,7.5001e+07,1.7,17306,1.3988e-09,0,1.4999e+06,-2.3839e-14,569.84,1,0.15,0.15,0.25,0
202.89,7.5001e+07,1.7,17306,1.2318e-09,0,1.4999e+06,-1.5725e-14,569.84,1,0.151,0.151,0.25,0
202.89,7.5001e+07,1.7,17306,5.8948e-10,0,1.4999e+06,-9.7346e-15,569.84,1,0.152,0.152,0.25,0
202.89,7.5001e+07,1.7,17306,-5.2845e-11,0,1.4999e+06,-3.7444e-15,569.84,1,0.153,0.153,0.25,0
202.89,7.5001e+07,1.7,17306,-6.9517e-10,0,1.4999e+06,2.2458e-15,569.84,1,0.154,0.154,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3375e-09,0,1.4999e+06,8.236e-15,569.84,1,0.155,0.155,0.25,0
202.89,7.5001e+07,1.7,17306,-1.9798e-09,0,1.4999e+06,1.4226e-14,569.84,1,0.156,0.156,0.25,0
202.89,7.5001e+07,1.7,17306,-2.6222e-09,0,1.4999e+06,2.0216e-14,569.84,1,0.157,0.157,0.25,0
202.89,7.5001e+07,1.7,17306,-3.2645e-09,0,1.4999e+06,2.6207e-14,569.84,1,0.158,0.158,0.25,0
202.89,7.5001e+07,1.7,17306,-3.9068e-09,0,1.4999e+06,3.2197e-14,569.84,1,0.159,0.159,0.25,0
202.89,7.5001e+07,1.7,17306,-4.5491e-09,0,1.4999e+06,3.8187e-14,569.84,1,0.16,0.16,0.25,0
202.89,7.5001e+07,1.7,17306,-5.1915e-09,0,1.4999e+06,4.4177e-14,569.84,1,0.161,0.161,0.25,0
202.89,7.5001e+07,1.7,17306,-5.8338e-09,0,1.4999e+06,5.0167e-14,569.84,1,0.162,0.162,0.25,0
202.89,7.5001e+07,1.7,17306,-6.4761e-09,0,1.4999e+06,5.6158e-14,569.84,1,0.163,0.163,0.25,0
202.89,7.5001e+07,1.7,17306,-7.1184e-09,0,1.4999e+06,6.2148e-14,569.84,1,0.164,0.164,0.25,0
202.89,7.5001e+07,1.7,17306,-7.7608e-09,0,1.4999e+06,6.8138e-14,569.84,1,0.165,0.165,0.25,0
202.89,7.5001e+07,1.7,17306,-8.4031e-09,0,1.4999e+06,7.4128e-14,569.84,1,0.166,0.166,0.25,0
202.89,7.5001e+07,1.7,17306,-9.0454e-09,0,1.4999e+06,8.0118e-14,569.84,1,0.167,0.167,0.25,0
202.89,7.5001e+07,1.7,17306,-9.6878e-09,0,1.4999e+06,8.6108e-14,569.84,1,0.168,0.168,0.25,0
202.89,7.5001e+07,1.7,17306,-1.033e-08,0,1.4999e+06,9.2099e-14,569.84,1,0.169,0.169,0.25,0
202.89,7.5001e+07,1.7,17306,-9.5086e-09,0,1.4999e+06,2.7711e-14,569.84,1,0.17,0.17,0.25,0
202.89,7.5001e+07,1.7,17306,-8.3814e-09,0,1.4999e+06,-5.1377e-14,569.84,1,0.171,0.171,0.25,0
202.89,7.5001e+07,1.7,17306,-5.0371e-09,0,1.4999e+06,-9.3823e-14,569.84,1,0.172,0.172,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3514e-09,0,1.4999e+06,-1.3063e-13,569.84,1,0.173,0.173,0.25,0
202.89,7.5001e+07,1.7,17306,2.3342e-09,0,1.4999e+06,-1.6743e-13,569.84,1,0.174,0.174,0.25,0
202.89,7.5001e+07,1.7,17306,6.0199e-09,0,1.4999e+06,-2.0423e-13,569.84,1,0.175,0.175,0.25,0
202.89,7.5001e+07,1.7,17306,9.7056e-09,0,1.4999e+06,-2.4104e-13,569.84,1,0.176,0.176,0.25,0
202.89,7.5001e+07,1.7,17306,1.3391e-08,0,1.4999e+06,-2.7784e-13,569.84,1,0.177,0.177,0.25,0
202.89,7.5001e+07,1.7,17306,1.7077e-08,0,1.4999e+06,-3.1465e-13,569.84,1,0.178,0.178,0.25,0
202.89,7.5001e+07,1.7,17306,2.0763e-08,0,1.4999e+06,-3.5145e-13,569.84,1,0.179,0.179,0.25,0
202.89,7.5001e+07,1.7,17306,2.4448e-08,0,1.4999e+06,-3.8826e-13,569.84,1,0.18,0.18,0.25,0
202.89,7.5001e+07,1.7,17306,2.8134e-08,0,1.4999e+06,-4.2506e-13,569.84,1,0.181,0.181,0.25,0
202.89,7.5001e+07,1.7,17306,3.182e-08,0,1.4999e+06,-4.6186e-13,569.84,1,0.182,0.182,0.25,0
202.89,7.5001e+07,1.7,17306,3.5505e-08,0,1.4999e+06,-4.9867e-13,569.84,1,0.183,0.183,0.25,0
202.89,7.5001e+07,1.7,17306,3.9191e-08,0,1.4999e+06,-5.3547e-13,569.84,1,0.184,0.184,0.25,0
202.89,7.5001e+07,1.7,17306,4.2877e-08,0,1.4999e+06,-5.7228e-13,569.84,1,0.185,0.185,0.25,0
202.89,7.5001e+07,1.7,17306,4.6562e-08,0,1.4999e+06,-6.0908e-13,569.84,1,0.186,0.186,0.25,0
202.89,7.5001e+07,1.7,17306,5.0248e-08,0,1.4999e+06,-6.4588e-13,569.84,1,0.187,0.187,0.25,0
202.89,7.5001e+07,1.7,17306,5.3934e-08,0,1.4999e+06,-6.8269e-13,569.84,1,0.188,0.188,0.25,0
202.89,7.5001e+07,1.7,17306,5.7619e-08,0,1.4999e+06,-7.1949e-13,569.84,1,0.189,0.189,0.25,0
202.89,7.5001e+07,1.7,17306,5.6955e-08,0,1.4999e+06,-4.8497e-13,569.84,1,0.19,0.19,0.25,0
202.89,7.5001e+07,1.7,17306,4.8897e-08,0,1.4999e+06,2.1076e-13,569.84,1,0.191,0.191,0.25,0
202.89,7.5001e+07,1.7,17306,3.3687e-08,0,1.4999e+06,5.2098e-13,569.84,1,0.192,0.192,0.25,0
202.89,7.5001e+07,1.7,17306,1.5314e-08,0,1.4999e+06,6.6077e-13,569.84,1,0.193,0.193,0.25,0
202.89,7.5001e+07,1.7,17306,-3.0594e-09,0,1.4999e+06,8.0056e-13,569.84,1,0.194,0.194,0.25,0
202.89,7.5001e+07,1.7,17306,-2.1432e-08,0,1.4999e+06,9.4035e-13,569.84,1,0.195,0.195,0.25,0
202.89,7.5001e+07,1.7,17306,-3.9805e-08,0,1.4999e+06,1.0801e-12,569.84,1,0.196,0.196,0.25,0
202.89,7.5001e+07,1.7,17306,-5.8178e-08,0,1.4999e+06,1.2199e-12,569.84,1,0.197,0.197,0.25,0
202.89,7.5001e+07,1.7,17306,-7.6551e-08,0,1.4999e+06,1.3597e-12,569.84,1,0.198,0.198,0.25,0
202.89,7.5001e+07,1.7,17306,-9.4924e-08,0,1.4999e+06,1.4995e-12,569.84,1,0.199,0.199,0.25,0
202.89,7.5001e+07,1.7,17306,-1.133e-07,0,1.4999e+06,1.6393e-12,569.84,1,0.2,0.2,0.25,0
202.89,7.5001e+07,1.7,17306,-1.3167e-07,0,1.4999e+06,1.7791e-12,569.84,1,0.201,0.201,0.25,0
202.89,7.5001e+07,1.7,17306,-1.5004e-07,0,1.4999e+06,1.9189e-12,569.84,1,0.202,0.202,0.25,0
202.89,7.5001e+07,1.7,17306,-1.6842e-07,0,1.4999e+06,2.0587e-12,569.84,1,0.203,0.203,0.25,0
202.89,7.5001e+07,1.7,17306,-1.8679e-07,0,1.4999e+06,2.1985e-12,569.84,1,0.204,0.204,0.25,0
202.89,7.5001e+07,1.7,17306,-2.0516e-07,0,1.4999e+06,2.3383e-12,569.84,1,0.205,0.205,0.25,0
202.89,7.5001e+07,1.7,17306,-2.2354e-07,0,1.4999e+06,2.4781e-12,569.84,1,0.206,0.206,0.25,0
202.89,7.5001e+07,1.7,17306,-2.4191e-07,0,1.4999e+06,2.6179e-12,569.84,1,0.207,0.207,0.25,0
202.89,7.5001e+07,1.7,17306,-2.6028e-07,0,1.4999e+06,2.7577e-12,569.84,1,0.208,0.208,0.25,0
